review_id,产品,地区,评分,标签,置信度,代表原话,评论标题,评论内容,评论链接
12612880896,Hi Echo,cn,1,评分与反馈机制不合理,1.0,没有每句反馈,太差了。就这还好意思收钱,每天只能第一个对话，后面的不让点，练完后也不显示完成。课程对话结束后没有每句反馈。内容单调，机器人对话来回就几句,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12612880896
12612880896,Hi Echo,cn,1,学习内容与体系质量差,1.0,内容单调,太差了。就这还好意思收钱,每天只能第一个对话，后面的不让点，练完后也不显示完成。课程对话结束后没有每句反馈。内容单调，机器人对话来回就几句,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12612880896
10754078459,Hi Echo,cn,3,应用稳定性与技术问题,1.0,对话都特别特别卡,.,刚开始用感觉还是挺不错的，后面不知道为啥每次对话都特别特别卡，卡得根本没法儿用，希望能修复一下,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10754078459
10880169615,Hi Echo,cn,3,发音识别准确率低,1.0,识别准确度不是很高,价格偏贵,识别准确度不是很高，对话时会出现卡顿现象，输出的量还是蛮多的，继续加油吧，另外便宜点行吗？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10880169615
10880169615,Hi Echo,cn,3,应用稳定性与技术问题,1.0,对话时会出现卡顿现象,价格偏贵,识别准确度不是很高，对话时会出现卡顿现象，输出的量还是蛮多的，继续加油吧，另外便宜点行吗？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10880169615
10880169615,Hi Echo,cn,3,订阅扣费不透明与强制付费,1.0,价格偏贵,价格偏贵,识别准确度不是很高，对话时会出现卡顿现象，输出的量还是蛮多的，继续加油吧，另外便宜点行吗？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10880169615
13435938673,Hi Echo,cn,1,发音识别准确率低,0.0,语音识别不精确,反馈问题根本不优化,错误翻译一大堆，语音识别不精确，响应速度也慢。每一次对话要缓冲十秒才回复，不要买不要买不要买！！！！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435938673
13435938673,Hi Echo,cn,1,学习内容与体系质量差,0.0,错误翻译一大堆,反馈问题根本不优化,错误翻译一大堆，语音识别不精确，响应速度也慢。每一次对话要缓冲十秒才回复，不要买不要买不要买！！！！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435938673
13435938673,Hi Echo,cn,1,应用稳定性与技术问题,0.0,响应速度也慢,反馈问题根本不优化,错误翻译一大堆，语音识别不精确，响应速度也慢。每一次对话要缓冲十秒才回复，不要买不要买不要买！！！！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435938673
11634573866,Hi Echo,cn,1,AI对话内容机械不灵活,0.0,总是重复对话内容，拓展性话题不够,重复对话内容。听力识别很差,总是重复对话内容，好像每天就那么几句，拓展性话题不够，聊着聊着又回到开始话题。听力识别很差。总是识别错误。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11634573866
11634573866,Hi Echo,cn,1,发音识别准确率低,0.0,听力识别很差。总是识别错误,重复对话内容。听力识别很差,总是重复对话内容，好像每天就那么几句，拓展性话题不够，聊着聊着又回到开始话题。听力识别很差。总是识别错误。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11634573866
12513313767,Hi Echo,cn,1,应用稳定性与技术问题,0.0,修改头像试了多次，都显示上传失败,刚充完会员，发现修改头像的基础功能就不好用，还没开始口语训练，吐老血,修改头像试了多次，都显示上传失败，对软件失去信心，这是基础功能吧，还没开始口语训练,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12513313767
11448810052,Hi Echo,cn,1,评分与反馈机制不合理,0.0,根本不会告诉我哪些可以更好的表达,实在是不好用,和 call annie 相比，还有非常大的提升空间…从试用来看，根本不会告诉我哪些可以更好的表达,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11448810052
10578094661,Hi Echo,cn,1,发音识别准确率低,0.0,语音识别错误率高,不好用,反应速度慢，语音识别错误率高，一个问题问好几次，哪怕前面回答了，也会多吃再询问,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10578094661
10578094661,Hi Echo,cn,1,应用稳定性与技术问题,0.0,反应速度慢,不好用,反应速度慢，语音识别错误率高，一个问题问好几次，哪怕前面回答了，也会多吃再询问,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10578094661
10578094661,Hi Echo,cn,1,AI对话内容机械不灵活,0.0,一个问题问好几次，哪怕前面回答了，也会多吃再询问,不好用,反应速度慢，语音识别错误率高，一个问题问好几次，哪怕前面回答了，也会多吃再询问,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10578094661
12073176466,Hi Echo,cn,1,发音识别准确率低,0.0,对环境要求太高，一样的发音只有在完全安静的环境才能识别到,语音识别很差,对环境要求太高，一样的发音只有在完全安静的环境才能识别到。稍微有点吵Ai就识别不到还胡编内容，太差,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12073176466
10548716877,Hi Echo,cn,1,发音识别准确率低,0.0,lotus一直识别成noodles,识别不准确 无语,lotus一直识别成noodles 真的会谢,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10548716877
11559323800,Hi Echo,cn,3,隐私骚扰与过度营销,0.0,我从来没说过我在找工作，结果一进这个 app 她就问我是不是在找工作,这个软件会读取隐私,我从来没说过我在找工作，今天下午用了很久的招聘软件，结果一进这个 app 她就问我是不是在找工作,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11559323800
13474041780,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,没有任何提示扣了我498元,不怎么样,没有任何提示扣了我498元，程序经常有问题，要么没有评分，要么语音输入不完整,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13474041780
13474041780,Hi Echo,cn,1,应用稳定性与技术问题,0.0,程序经常有问题，要么没有评分，要么语音输入不完整,不怎么样,没有任何提示扣了我498元，程序经常有问题，要么没有评分，要么语音输入不完整,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13474041780
12380514567,Hi Echo,cn,2,应用稳定性与技术问题,0.0,工具这个功能经常死机，基本用不了，想查个单词都点不动,下面的工具有问题,工具这个功能经常死机，基本用不了，想查个单词都点不动？能不能优化一下？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12380514567
10634611471,Hi Echo,cn,3,应用稳定性与技术问题,0.0,非常卡,太卡了，,非常卡，而且对话记录也不能删除，购买之后也不知道续订的价格。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10634611471
10634611471,Hi Echo,cn,3,订阅扣费不透明与强制付费,0.0,购买之后也不知道续订的价格,太卡了，,非常卡，而且对话记录也不能删除，购买之后也不知道续订的价格。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10634611471
11903846227,Hi Echo,cn,1,隐私骚扰与过度营销,0.0,每天给我发短信，不同的号码发，而且找不到阻止短信的设置,太贵，已经被豆包取代,每天给我发短信，不同的号码发，而且找不到阻止短信的设置，反感到卸载,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11903846227
12333941598,Hi Echo,cn,1,应用稳定性与技术问题,0.0,MAC上面运行说完一句话就卡主了,Mac上运行有BUG,MAC上面运行说完一句话就卡主了，能不能修复一下啊，MAC用不了啊,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12333941598
10497684043,Hi Echo,cn,1,应用稳定性与技术问题,0.0,验证码一直稍后再试,验证码一直稍后再试，没机会试用,要内测才让用，但是验证码一直稍后再试，到底什么问题？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10497684043
11824275900,Hi Echo,cn,3,免费试用与功能限制太多,0.0,必须冲会员才能用,建议,这会员挺贵哒，必须冲会员才能用，应该设置免费的基础功能，进阶的东西可以再收费,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11824275900
11205231038,Hi Echo,cn,1,学习内容与体系质量差,0.0,一号默认人物为什么把广州念成guang zoo,广州到底怎么念？,一号默认人物为什么把广州念成guang zoo？二号就是正常guang zhou。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11205231038
11677502556,Hi Echo,cn,3,应用稳定性与技术问题,0.0,反应太慢了,反馈,感觉反应太慢了，而且有时候回答问题很死板，他给我修改的两次都是矛盾的,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11677502556
11677502556,Hi Echo,cn,3,AI对话内容机械不灵活,0.0,回答问题很死板，他给我修改的两次都是矛盾的,反馈,感觉反应太慢了，而且有时候回答问题很死板，他给我修改的两次都是矛盾的,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11677502556
12783826323,Hi Echo,cn,3,AI对话内容机械不灵活,0.0,英文没有之前地道了，感觉像中式英语了，说话思维方式也很中式,你最近是不是换ai训练的人了？还是降人家工资了？英文没有之前地道了，感觉像中式英语了，说话思维方式也很中式,语言更加老美一点，思维方式也是。我是在练英语口语，不是在进行国内的英语考试。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12783826323
11702068834,Hi Echo,cn,3,发音识别准确率低,0.0,语音识别功能需要加强,建议,App很棒，但是也很贵。语音识别功能需要加强。真的是太贵了，否则真的很完美,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11702068834
11082205789,Hi Echo,cn,1,AI对话内容机械不灵活,0.0,明显的机器语言的停顿感,这个APP收费的,语言能力还要提高。明显的机器语言的停顿感。不流畅。不如豆包好用还免费。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11082205789
12730945575,Hi Echo,cn,2,应用稳定性与技术问题,0.0,总是无缘无故卡死,体验非常不好！,总是无缘无故卡死或者没有接下来的对话了，我还买了会员，简直了！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12730945575
11802814213,Hi Echo,cn,2,发音识别准确率低,0.0,怎么会有时识别出中文,识别有待强化。,我放了一段英文对话，怎么会有时识别出中文，再不济也当是英文。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11802814213
10850935075,Hi Echo,cn,1,应用稳定性与技术问题,0.0,场景对话一直显示无法回答问题,有大bug,场景对话一直显示无法回答问题，根本无法使用,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10850935075
10582949510,Hi Echo,cn,3,订阅扣费不透明与强制付费,0.0,无法退费,怎么退费,任何一个服务都有退费标准吧，无法退费算什么,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10582949510
11729636723,Hi Echo,cn,1,发音识别准确率低,0.0,不能正确识别,运行太糟糕了，不能正确识别，完整记录，根本无法正常对话。,有点让人崩溃,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11729636723
11729636723,Hi Echo,cn,1,应用稳定性与技术问题,0.0,运行太糟糕,运行太糟糕了，不能正确识别，完整记录，根本无法正常对话。,有点让人崩溃,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11729636723
11203684144,Hi Echo,cn,1,应用稳定性与技术问题,0.0,永远显示网络异常,没有网络 永远显示网络异常 完全无法使用！！！！why！！！！！,why！！！！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11203684144
13627794593,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,取消自动续费，在无通知提醒下又续费扣款,取消自动续费，在无通知提醒下又续费扣款,差评,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13627794593
13537128184,Hi Echo,cn,3,学习内容与体系质量差,0.0,三个月没更新了,三个月没更新了，这让我咋敢充值呢？,🤔️,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13537128184
11356571881,Hi Echo,cn,1,免费试用与功能限制太多,0.0,只有15分钟免费,只有15分钟免费,不如CallAnnie,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11356571881
14189219003,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,莫名其妙自动续费,深井app篇老年人,莫名其妙自动续费，家里老人都上当了,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=14189219003
13596956228,Hi Echo,cn,1,应用稳定性与技术问题,0.0,经常出错,非常垃圾的软件，经常出错，四百多一年，结果用不了，也不退费，千万别买。,真的很后悔，客服也不给力，不解决问题。上当受骗。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13596956228
13596956228,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,也不退费,非常垃圾的软件，经常出错，四百多一年，结果用不了，也不退费，千万别买。,真的很后悔，客服也不给力，不解决问题。上当受骗。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13596956228
13596956228,Hi Echo,cn,1,客户服务响应差,0.0,客服也不给力,非常垃圾的软件，经常出错，四百多一年，结果用不了，也不退费，千万别买。,真的很后悔，客服也不给力，不解决问题。上当受骗。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13596956228
13551702212,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,没有任何交易提示直接被扣钱,流氓软件,无意中打开广告，没有任何交易提示直接被扣钱，流氓软件,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13551702212
13435671054,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.0,一年过去自动续费，然后就无法登录了,无法登录,一年过去自动续费，然后就无法登录了，反馈没有人搭理，我只能说脏话,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435671054
13435671054,Hi Echo,cn,1,应用稳定性与技术问题,0.0,无法登录,无法登录,一年过去自动续费，然后就无法登录了，反馈没有人搭理，我只能说脏话,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435671054
13435671054,Hi Echo,cn,1,客户服务响应差,0.0,反馈没有人搭理,无法登录,一年过去自动续费，然后就无法登录了，反馈没有人搭理，我只能说脏话,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13435671054
13422171467,Hi Echo,cn,1,学习内容与体系质量差,0.0,I like you ，成me like you,对话语法错误,I like you ，成me like you ，连我都知道错了,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=13422171467
12998584379,Hi Echo,cn,1,发音识别准确率低,0.0,嘛也听不清,小妃舞,嘛也听不清，龙子！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12998584379
12977890646,Hi Echo,cn,1,免费试用与功能限制太多,0.9,想多学点东西还要给钱的,垃圾一个,想多学点东西还要给钱的？那个儿童模式，本来就说开的了，结果又开不了？怎么回事？换个人也不可能,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12977890646
12977890646,Hi Echo,cn,1,应用稳定性与技术问题,0.9,儿童模式，本来就说开的了，结果又开不了,垃圾一个,想多学点东西还要给钱的？那个儿童模式，本来就说开的了，结果又开不了？怎么回事？换个人也不可能,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12977890646
12809890918,Hi Echo,cn,1,订阅扣费不透明与强制付费,0.9,诱导自动续费，且不退款,诱导自动续费，且不退款,软件用处不大，大半年没有使用，诱导自动续费，扣费当天在Apple提交不愿续订两次申诉无果，非常非常垃圾的软件，骗子公司🤥,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12809890918
12790690319,Hi Echo,cn,1,发音识别准确率低,0.9,它的语音转文字功能垃圾异常。我说了很多次，但是它就是听不对,不是，这玩意真的能听懂我说啥吗？,它实际上是先语音转文字，再把转出来的文字提交给AI，但是它的语音转文字功能垃圾异常。 我说了很多次，但是它就是听不对。我也怀疑过是自己的问题，所以我用qq又发了一遍语音，然后转成文字跟我想表达的一模一样。作为一个学习软件，不能真实的反映出用户想说什么真的很垃圾。 能退钱吗？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12790690319
12684540072,Hi Echo,cn,1,发音识别准确率低,0.9,我说了三四遍，凑着麦克风大声说话，跟耳背一样,啥呀？就这好意思一个月收168？网易你没事吧？,不是，首先，朗读部分还不如剪映直接硬冲文本朗读，我说了三四遍，凑着麦克风大声说话，跟耳背一样！懒得说了，*。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12684540072
12394892409,Hi Echo,cn,1,AI对话内容机械不灵活,0.9,说来说去都是同一些意思 没有拓展，完全是机器人聊天,总是说套话,说来说去都是同一些意思 没有拓展，完全是机器人聊天 没有展现出人工智能的对话,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12394892409
12360376046,Hi Echo,cn,1,发音识别准确率低,0.9,不准,不准,不准，浪费钱,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12360376046
12305535032,Hi Echo,cn,1,学习内容与体系质量差,0.9,题库不跟着更新,垃圾,贵并且题库不跟着更新...,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=12305535032
11774278500,Hi Echo,cn,1,隐私骚扰与过度营销,0.9,天天发短信骚扰...卸载了也一样晚上发短信骚扰,垃圾天天发短信骚扰,垃圾天天发短信骚扰，垃圾天天发短信骚扰，垃圾天天发短信骚扰！卸载了也一样晚上发短信骚扰！,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11774278500
11676990314,Hi Echo,cn,2,AI对话内容机械不灵活,0.9,经常牛头不对马嘴,经常牛头不对马嘴,感觉不会说中文经常说错 评论里会建议我用他的方式说，但是往往他建议我的方式跟我说的一模一样,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11676990314
11665330822,Hi Echo,cn,1,AI对话内容机械不灵活,0.9,他总重复一个话题,价格,如题，软件是个好软件但有时候他总重复一个话题但是就不是一个大毛病最大的毛病就是价格也太高了吧普通人都根本承受不起呀。希望价格能降一下就好了。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11665330822
11566895186,Hi Echo,cn,1,应用稳定性与技术问题,0.9,我 ipad 连上蓝牙，你自动给我把声音调满,有Bug,我 ipad 连上蓝牙，你自动给我把声音调满，我耳朵被炸了一下，我真谢谢你，一毛钱 vip 都不会买,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11566895186
11562559353,Hi Echo,cn,1,免费试用与功能限制太多,0.9,进去就是vip,太费,进去就是vip，要你何用,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11562559353
11554617463,Hi Echo,cn,1,免费试用与功能限制太多,0.9,时间限制一点都不好,非常不好，非常坑人，,坑人骗钱时间限制一点都不好,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11554617463
11523963166,Hi Echo,cn,1,发音识别准确率低,0.9,语音识别及不完善...某个单词死活识别不出来,差评，语音识别很差，也没完善的产品就推出来圈钱之作，纯纯坑。,具体产生坑的点包括： 1、语音识别及不完善，非得标准美音产品才能识别出来，某些句子中的某个单词死活识别不出来。 2、产品机械音极其严重，某些句子触发的自由沟通也极其程式化，三句话就给拐到今天吃什么这种聊天语境上了，完全不顺着人的思路来练习。 3、产品完全不做分级考虑，给小朋友完全没法对话，一通长句输出，好歹接近300的产品，打着网易的招牌，做这么差。 纯纯抢风口做的产品，ai距离落地确实还有一段话走，但是不太能接受这样子的半调子产品出来圈钱。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11523963166
11523963166,Hi Echo,cn,1,AI对话内容机械不灵活,0.9,产品机械音极其严重...三句话就给拐到今天吃什么,差评，语音识别很差，也没完善的产品就推出来圈钱之作，纯纯坑。,具体产生坑的点包括： 1、语音识别及不完善，非得标准美音产品才能识别出来，某些句子中的某个单词死活识别不出来。 2、产品机械音极其严重，某些句子触发的自由沟通也极其程式化，三句话就给拐到今天吃什么这种聊天语境上了，完全不顺着人的思路来练习。 3、产品完全不做分级考虑，给小朋友完全没法对话，一通长句输出，好歹接近300的产品，打着网易的招牌，做这么差。 纯纯抢风口做的产品，ai距离落地确实还有一段话走，但是不太能接受这样子的半调子产品出来圈钱。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11523963166
11523963166,Hi Echo,cn,1,教学方式缺乏系统性,0.9,产品完全不做分级考虑，给小朋友完全没法对话,差评，语音识别很差，也没完善的产品就推出来圈钱之作，纯纯坑。,具体产生坑的点包括： 1、语音识别及不完善，非得标准美音产品才能识别出来，某些句子中的某个单词死活识别不出来。 2、产品机械音极其严重，某些句子触发的自由沟通也极其程式化，三句话就给拐到今天吃什么这种聊天语境上了，完全不顺着人的思路来练习。 3、产品完全不做分级考虑，给小朋友完全没法对话，一通长句输出，好歹接近300的产品，打着网易的招牌，做这么差。 纯纯抢风口做的产品，ai距离落地确实还有一段话走，但是不太能接受这样子的半调子产品出来圈钱。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11523963166
11468454001,Hi Echo,cn,1,应用稳定性与技术问题,0.9,收不到注册短信,收不到注册短信,也不知道怎么弄,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11468454001
11450685700,Hi Echo,cn,1,免费试用与功能限制太多,0.9,试用几分钟就要收上千大洋才可以继续用,离谱，,如果要考雅思，试用几分钟就要收上千大洋才可以继续用，穷疯了是吧？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11450685700
11201581919,Hi Echo,cn,1,免费试用与功能限制太多,0.8,就两次机会,垃圾软件，根本都没优化好，拿出来赚钱，好意思吗？,今天下来试用了一下，就两次机会，认真回答了，最后竟然出不了分，说发生错误。自己能力不行，就不要学别人搞雅思软件,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11201581919
11201581919,Hi Echo,cn,1,应用稳定性与技术问题,1.0,出不了分，说发生错误,垃圾软件，根本都没优化好，拿出来赚钱，好意思吗？,今天下来试用了一下，就两次机会，认真回答了，最后竟然出不了分，说发生错误。自己能力不行，就不要学别人搞雅思软件,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11201581919
11046927091,Hi Echo,cn,1,应用稳定性与技术问题,1.0,一打开这个就网速巨慢，其他软件都不会，根本不能对话,垃圾一分都不想给,一打开这个就网速巨慢，其他软件都不会，根本不能对话，算是白送了五百块,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11046927091
11035694623,Hi Echo,cn,1,AI对话内容机械不灵活,1.0,Echo答非所问，完全是自己在那说，还打断不了她说话,超级难用，不推荐！不值这个价钱！,Echo答非所问，完全是自己在那说，还打断不了她说话，非得把一句长篇大论说完才会停，反应也慢。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11035694623
10674291383,Hi Echo,cn,2,发音识别准确率低,1.0,ai一开始是把virtual听成了virtue,单词识别和智能程度都有待提升,我测试问他virtual和practically的区别，这两个词都有实际上的、事实上的意思。但ai一开始是把virtual听成了virtue，费了半天劲才让他明白是哪个词，但随后的回答中ai一个劲儿司机了virtual是虚拟的意思，丝毫没有明白这两个单词有相近之处，用户想问是在“事实上”这个释义上的用法区别，可见智能程度挺低的。但也有可取之处，就是ai的发音还行。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10674291383
10674291383,Hi Echo,cn,2,AI对话内容机械不灵活,0.8,丝毫没有明白这两个单词有相近之处,单词识别和智能程度都有待提升,我测试问他virtual和practically的区别，这两个词都有实际上的、事实上的意思。但ai一开始是把virtual听成了virtue，费了半天劲才让他明白是哪个词，但随后的回答中ai一个劲儿司机了virtual是虚拟的意思，丝毫没有明白这两个单词有相近之处，用户想问是在“事实上”这个释义上的用法区别，可见智能程度挺低的。但也有可取之处，就是ai的发音还行。,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10674291383
10645470507,Hi Echo,cn,1,应用稳定性与技术问题,1.0,99进度卡着不动,根本进不去,99进度卡着不动，垃圾🤮🤮🤮🤮🤢🤢🤢🤢🤑🤑🤑🤑,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10645470507
10584194281,Hi Echo,cn,1,应用稳定性与技术问题,1.0,总是连接失败,很垃圾总是连接失败，白瞎了我68块钱,一开始还犹豫要不要包年，还好没包年，只买了一个月，这太垃圾了，总是连接失败,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10584194281
10573367778,Hi Echo,cn,2,发音识别准确率低,0.8,语音识别的准确度不够高,做得很一般，有很大进步空间,1、语音识别的准确度不够高（也可能是我发音不准？但是系统最后给我的发音评分是92，而且我跟callannie沟通更加顺畅）；2、反应时间太长，每次输入后大概要等3秒钟以上才有反馈；3、输出的语音连贯性不够，而且表达有点生硬。综上，跟callannie比差得不是一点半点。关键是，就这技术水平还敢体验5分钟就立马收498一年？？梁静茹给你们的勇气吗？？？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10573367778
10573367778,Hi Echo,cn,2,应用稳定性与技术问题,0.8,反应时间太长,做得很一般，有很大进步空间,1、语音识别的准确度不够高（也可能是我发音不准？但是系统最后给我的发音评分是92，而且我跟callannie沟通更加顺畅）；2、反应时间太长，每次输入后大概要等3秒钟以上才有反馈；3、输出的语音连贯性不够，而且表达有点生硬。综上，跟callannie比差得不是一点半点。关键是，就这技术水平还敢体验5分钟就立马收498一年？？梁静茹给你们的勇气吗？？？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10573367778
10573367778,Hi Echo,cn,2,AI对话内容机械不灵活,0.8,输出的语音连贯性不够，而且表达有点生硬,做得很一般，有很大进步空间,1、语音识别的准确度不够高（也可能是我发音不准？但是系统最后给我的发音评分是92，而且我跟callannie沟通更加顺畅）；2、反应时间太长，每次输入后大概要等3秒钟以上才有反馈；3、输出的语音连贯性不够，而且表达有点生硬。综上，跟callannie比差得不是一点半点。关键是，就这技术水平还敢体验5分钟就立马收498一年？？梁静茹给你们的勇气吗？？？,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=10573367778
11349420487,Hi Echo,cn,1,订阅扣费不透明与强制付费,1.0,试用直接扣款，还退不了,垃圾，恶心的App只能靠欺诈骗钱,没见过这么恶心的App 试用直接扣款，还退不了,https://itunes.apple.com/cn/review?id=6454838455&type=Purple%20Software&mt=8&reviewId=11349420487
